Timestamp,Traded Instrument,Traded Side,Traded Price,Traded Volume
21:26:10,SP-FUTURE,ASK,3065.0,749
21:26:11,ESX-FUTURE,ASK,3019.0,444
21:26:11,SP-FUTURE,ASK,3065.0,478
21:26:13,SP-FUTURE,ASK,3065.0,362
21:26:13,ESX-FUTURE,BID,3019.0,170
21:26:14,SP-FUTURE,BID,3065.0,40
21:26:14,ESX-FUTURE,ASK,3019.0,420
21:26:16,SP-FUTURE,BID,3065.0,1379
21:26:17,SP-FUTURE,ASK,3065.0,827
21:26:17,ESX-FUTURE,ASK,3018.0,925
21:26:18,ESX-FUTURE,ASK,3018.0,316
21:26:18,SP-FUTURE,ASK,3066.0,293
21:26:18,ESX-FUTURE,ASK,3018.0,24
21:26:19,SP-FUTURE,ASK,3066.0,269
21:26:19,ESX-FUTURE,ASK,3018.0,1861
21:26:20,SP-FUTURE,ASK,3068.0,270
21:26:20,ESX-FUTURE,BID,3018.0,425
21:26:20,SP-FUTURE,BID,3068.0,965
21:26:21,ESX-FUTURE,ASK,3018.0,1017
21:26:22,SP-FUTURE,ASK,3068.0,971
21:26:22,ESX-FUTURE,BID,3018.0,19
21:26:23,ESX-FUTURE,ASK,3018.0,875
21:26:23,SP-FUTURE,BID,3068.0,254
21:26:24,ESX-FUTURE,BID,3018.0,37
21:26:24,SP-FUTURE,BID,3068.0,157
21:26:24,ESX-FUTURE,BID,3018.0,7
21:26:25,ESX-FUTURE,ASK,3018.0,1012
21:26:25,SP-FUTURE,ASK,3068.0,430
21:26:26,SP-FUTURE,ASK,3068.0,972
21:26:26,SP-FUTURE,BID,3068.0,16
21:26:27,ESX-FUTURE,ASK,3018.0,1408
21:26:28,SP-FUTURE,ASK,3069.0,815
21:26:28,ESX-FUTURE,ASK,3018.0,294
21:26:29,ESX-FUTURE,BID,3018.0,256
21:26:29,SP-FUTURE,BID,3068.0,499
21:26:30,SP-FUTURE,ASK,3069.0,247
21:26:31,ESX-FUTURE,BID,3018.0,218
21:26:32,ESX-FUTURE,ASK,3018.0,65
21:26:33,SP-FUTURE,BID,3068.0,201
21:26:33,ESX-FUTURE,ASK,3018.0,608
21:26:33,SP-FUTURE,ASK,3069.0,94
21:26:34,ESX-FUTURE,BID,3018.0,85
21:26:35,SP-FUTURE,ASK,3069.0,453
21:26:35,ESX-FUTURE,BID,3018.0,150
21:26:36,ESX-FUTURE,ASK,3018.0,641
21:26:36,SP-FUTURE,ASK,3069.0,103
21:26:37,SP-FUTURE,BID,3068.0,823
21:26:37,ESX-FUTURE,ASK,3018.0,1086
21:26:38,ESX-FUTURE,ASK,3018.0,2069
21:26:39,ESX-FUTURE,ASK,3018.0,550
21:26:39,SP-FUTURE,ASK,3072.0,85
21:26:40,SP-FUTURE,BID,3072.0,68
21:26:40,ESX-FUTURE,BID,3018.0,457
21:26:40,ESX-FUTURE,BID,3018.0,53
21:26:41,ESX-FUTURE,BID,3018.0,88
21:26:41,SP-FUTURE,BID,3071.0,51
21:26:42,ESX-FUTURE,BID,3018.0,331
21:26:42,SP-FUTURE,ASK,3071.0,287
21:26:44,SP-FUTURE,ASK,3071.0,1146
21:26:44,ESX-FUTURE,ASK,3019.0,302
21:26:44,ESX-FUTURE,BID,3019.0,60
21:26:44,SP-FUTURE,BID,3071.0,361
21:26:45,ESX-FUTURE,BID,3019.0,12
21:26:46,SP-FUTURE,BID,3071.0,419
21:26:46,SP-FUTURE,BID,3071.0,384
21:26:47,ESX-FUTURE,BID,3018.0,754
21:26:48,SP-FUTURE,ASK,3071.0,196
21:26:48,ESX-FUTURE,ASK,3019.0,588
21:26:49,SP-FUTURE,ASK,3071.0,52
21:26:50,ESX-FUTURE,ASK,3019.0,799
21:26:50,SP-FUTURE,ASK,3072.0,130
21:26:50,SP-FUTURE,BID,3072.0,158
21:26:51,ESX-FUTURE,BID,3018.0,1094
21:26:51,SP-FUTURE,BID,3071.0,87
21:26:52,ESX-FUTURE,BID,3018.0,435
21:26:52,SP-FUTURE,BID,3071.0,186
21:26:52,ESX-FUTURE,BID,3018.0,878
21:26:53,SP-FUTURE,BID,3071.0,1478
21:26:53,ESX-FUTURE,ASK,3018.0,414
21:26:54,SP-FUTURE,BID,3071.0,1031
21:26:54,ESX-FUTURE,BID,3017.0,211
21:26:55,SP-FUTURE,ASK,3071.0,1144
21:26:55,ESX-FUTURE,BID,3018.0,629
21:26:56,SP-FUTURE,ASK,3071.0,2014
21:26:57,ESX-FUTURE,ASK,3019.0,75
21:26:57,ESX-FUTURE,BID,3019.0,1357
21:26:58,ESX-FUTURE,ASK,3019.0,912
21:26:58,SP-FUTURE,BID,3071.0,29
21:26:59,SP-FUTURE,ASK,3071.0,5
21:27:00,ESX-FUTURE,BID,3019.0,894
21:27:00,SP-FUTURE,BID,3070.0,1431
21:27:00,ESX-FUTURE,ASK,3018.0,1394
21:27:00,ESX-FUTURE,ASK,3018.0,1097
21:27:01,SP-FUTURE,BID,3070.0,158
21:27:01,ESX-FUTURE,ASK,3018.0,2442
21:27:02,SP-FUTURE,ASK,3072.0,73
21:27:02,SP-FUTURE,BID,3071.0,534
21:27:02,ESX-FUTURE,ASK,3018.0,234
21:27:04,SP-FUTURE,ASK,3072.0,1073
21:27:04,ESX-FUTURE,ASK,3018.0,456
21:27:04,SP-FUTURE,ASK,3072.0,174
21:27:05,ESX-FUTURE,ASK,3018.0,177
21:27:05,SP-FUTURE,ASK,3072.0,540
21:27:06,ESX-FUTURE,ASK,3019.0,196
21:27:06,SP-FUTURE,ASK,3072.0,2097
21:27:07,ESX-FUTURE,ASK,3019.0,87
21:27:08,ESX-FUTURE,BID,3019.0,695
21:27:08,ESX-FUTURE,BID,3019.0,744
21:27:08,SP-FUTURE,BID,3072.0,254
21:27:09,SP-FUTURE,BID,3072.0,1
21:27:10,ESX-FUTURE,ASK,3019.0,168
21:27:11,ESX-FUTURE,ASK,3019.0,1880
21:27:11,SP-FUTURE,BID,3074.0,1065
21:27:11,SP-FUTURE,BID,3074.0,2525
21:27:11,ESX-FUTURE,ASK,3015.0,262
21:27:12,SP-FUTURE,ASK,3074.0,1198
21:27:13,ESX-FUTURE,ASK,3016.0,93
21:27:13,SP-FUTURE,BID,3074.0,69
21:27:13,SP-FUTURE,BID,3074.0,77
21:27:14,ESX-FUTURE,BID,3015.0,344
21:27:14,SP-FUTURE,BID,3074.0,27
21:27:14,ESX-FUTURE,ASK,3016.0,136
21:27:14,ESX-FUTURE,BID,3015.0,2207
21:27:15,SP-FUTURE,ASK,3071.0,154
21:27:15,ESX-FUTURE,ASK,3016.0,331
21:27:16,ESX-FUTURE,ASK,3016.0,303
21:27:16,SP-FUTURE,BID,3071.0,411
21:27:16,ESX-FUTURE,ASK,3015.0,27
21:27:17,SP-FUTURE,ASK,3072.0,129
21:27:18,ESX-FUTURE,BID,3015.0,773
21:27:18,SP-FUTURE,ASK,3071.0,80
21:27:19,SP-FUTURE,ASK,3071.0,163
21:27:19,ESX-FUTURE,BID,3015.0,121
21:27:20,SP-FUTURE,BID,3071.0,905
21:27:20,SP-FUTURE,ASK,3071.0,127
21:27:21,ESX-FUTURE,BID,3015.0,711
21:27:22,ESX-FUTURE,BID,3015.0,469
21:27:22,SP-FUTURE,ASK,3071.0,61
21:27:22,ESX-FUTURE,BID,3015.0,744
21:27:22,SP-FUTURE,ASK,3071.0,479
21:27:23,ESX-FUTURE,ASK,3016.0,1045
21:27:23,SP-FUTURE,BID,3071.0,519
21:27:24,ESX-FUTURE,BID,3015.0,708
21:27:25,SP-FUTURE,ASK,3071.0,96
21:27:25,ESX-FUTURE,BID,3015.0,1812
21:27:26,SP-FUTURE,BID,3070.0,284
21:27:26,ESX-FUTURE,ASK,3015.0,1301
21:27:27,SP-FUTURE,BID,3071.0,368
21:27:28,ESX-FUTURE,ASK,3015.0,209
21:27:28,SP-FUTURE,ASK,3071.0,240
21:27:29,SP-FUTURE,BID,3071.0,525
21:27:30,ESX-FUTURE,ASK,3015.0,326
21:27:30,SP-FUTURE,BID,3071.0,137
21:27:31,SP-FUTURE,ASK,3071.0,2223
21:27:31,ESX-FUTURE,BID,3016.0,54
21:27:31,ESX-FUTURE,BID,3016.0,38
21:27:32,SP-FUTURE,BID,3071.0,1
21:27:33,ESX-FUTURE,ASK,3016.0,467
21:27:33,SP-FUTURE,ASK,3071.0,1568
21:27:33,ESX-FUTURE,BID,3016.0,131
21:27:33,SP-FUTURE,BID,3071.0,276
21:27:33,ESX-FUTURE,ASK,3016.0,168
21:27:34,SP-FUTURE,ASK,3071.0,140
21:27:34,ESX-FUTURE,ASK,3016.0,118
21:27:35,SP-FUTURE,ASK,3071.0,9
21:27:35,ESX-FUTURE,BID,3016.0,311
21:27:35,ESX-FUTURE,ASK,3016.0,384
21:27:36,SP-FUTURE,ASK,3071.0,1128
21:27:37,ESX-FUTURE,ASK,3017.0,224
21:27:37,SP-FUTURE,ASK,3071.0,590
21:27:37,ESX-FUTURE,BID,3017.0,137
21:27:38,SP-FUTURE,BID,3071.0,1137
21:27:38,ESX-FUTURE,ASK,3017.0,107
21:27:39,ESX-FUTURE,BID,3016.0,570
21:27:40,SP-FUTURE,BID,3071.0,53
21:27:40,ESX-FUTURE,ASK,3017.0,360
21:27:41,SP-FUTURE,ASK,3071.0,172
21:27:41,ESX-FUTURE,BID,3016.0,2351
21:27:42,SP-FUTURE,BID,3068.0,1046
21:27:42,ESX-FUTURE,ASK,3016.0,323
21:27:43,ESX-FUTURE,ASK,3016.0,1238
21:27:43,SP-FUTURE,BID,3069.0,483
21:27:44,SP-FUTURE,ASK,3069.0,696
21:27:45,ESX-FUTURE,ASK,3016.0,609
21:27:45,SP-FUTURE,ASK,3069.0,145
21:27:46,ESX-FUTURE,BID,3016.0,407
21:27:47,SP-FUTURE,BID,3069.0,615
21:27:47,ESX-FUTURE,BID,3015.0,382
21:27:48,ESX-FUTURE,ASK,3015.0,9
21:27:48,SP-FUTURE,ASK,3069.0,54
21:27:49,ESX-FUTURE,ASK,3015.0,174
21:27:50,SP-FUTURE,BID,3069.0,59
21:27:51,ESX-FUTURE,ASK,3015.0,463
21:27:52,SP-FUTURE,ASK,3069.0,1703
21:27:52,ESX-FUTURE,BID,3015.0,665
21:27:53,ESX-FUTURE,BID,3015.0,626
21:27:54,SP-FUTURE,BID,3069.0,876
21:27:54,ESX-FUTURE,ASK,3016.0,530
21:27:55,ESX-FUTURE,BID,3015.0,200
21:27:55,SP-FUTURE,BID,3069.0,537
21:27:56,SP-FUTURE,BID,3069.0,176
21:27:56,ESX-FUTURE,ASK,3016.0,1241
21:27:57,SP-FUTURE,ASK,3069.0,984
21:27:57,ESX-FUTURE,ASK,3016.0,5
21:27:58,SP-FUTURE,ASK,3069.0,112
21:27:59,SP-FUTURE,BID,3069.0,102
21:27:59,ESX-FUTURE,ASK,3016.0,311
21:28:00,SP-FUTURE,ASK,3069.0,581
21:28:00,ESX-FUTURE,BID,3016.0,1072
21:28:00,ESX-FUTURE,ASK,3016.0,28
21:28:00,SP-FUTURE,ASK,3068.0,1
21:28:01,SP-FUTURE,BID,3068.0,1313
21:28:01,ESX-FUTURE,BID,3016.0,178
21:28:03,ESX-FUTURE,BID,3016.0,234
21:28:03,SP-FUTURE,ASK,3068.0,493
21:28:04,ESX-FUTURE,ASK,3016.0,1167
21:28:05,SP-FUTURE,BID,3068.0,669
21:28:06,SP-FUTURE,ASK,3069.0,56
21:28:06,SP-FUTURE,ASK,3069.0,152
21:28:07,ESX-FUTURE,BID,3016.0,1523
21:28:07,SP-FUTURE,ASK,3068.0,80
21:28:08,SP-FUTURE,BID,3068.0,400
21:28:08,ESX-FUTURE,BID,3016.0,471
21:28:08,SP-FUTURE,ASK,3068.0,32
21:28:09,ESX-FUTURE,BID,3016.0,332
21:28:10,SP-FUTURE,BID,3068.0,104
21:28:10,ESX-FUTURE,BID,3016.0,259
21:28:11,SP-FUTURE,ASK,3068.0,268
21:28:11,ESX-FUTURE,BID,3016.0,830
21:28:12,SP-FUTURE,BID,3068.0,336
21:28:13,ESX-FUTURE,BID,3016.0,41
21:28:14,SP-FUTURE,BID,3068.0,245
21:28:14,ESX-FUTURE,BID,3016.0,1086
21:28:14,SP-FUTURE,BID,3067.0,1350
21:28:14,SP-FUTURE,ASK,3067.0,70
21:28:15,ESX-FUTURE,ASK,3015.0,390
21:28:15,SP-FUTURE,ASK,3068.0,797
21:28:15,SP-FUTURE,ASK,3068.0,739
21:28:16,ESX-FUTURE,BID,3016.0,32
21:28:16,SP-FUTURE,ASK,3068.0,548
21:28:17,ESX-FUTURE,BID,3016.0,1273
21:28:18,SP-FUTURE,ASK,3067.0,450
21:28:19,SP-FUTURE,BID,3067.0,803
21:28:19,ESX-FUTURE,BID,3015.0,502
21:28:19,SP-FUTURE,ASK,3067.0,319
21:28:20,ESX-FUTURE,ASK,3016.0,296
21:28:20,SP-FUTURE,ASK,3067.0,218
21:28:20,ESX-FUTURE,BID,3015.0,2324
21:28:21,ESX-FUTURE,BID,3015.0,355
21:28:21,ESX-FUTURE,ASK,3016.0,135
21:28:21,SP-FUTURE,ASK,3064.0,507
21:28:22,SP-FUTURE,ASK,3064.0,478
21:28:22,ESX-FUTURE,ASK,3016.0,293
21:28:23,SP-FUTURE,BID,3064.0,1447
21:28:23,SP-FUTURE,ASK,3064.0,31
21:28:24,ESX-FUTURE,BID,3014.0,191
21:28:24,ESX-FUTURE,ASK,3014.0,1489
21:28:24,SP-FUTURE,BID,3064.0,1810
21:28:25,SP-FUTURE,BID,3064.0,2198
21:28:27,SP-FUTURE,BID,3064.0,727
21:28:27,ESX-FUTURE,BID,3012.0,68
21:28:27,SP-FUTURE,BID,3064.0,453
21:28:28,ESX-FUTURE,ASK,3012.0,1
21:28:29,ESX-FUTURE,BID,3012.0,154
21:28:30,ESX-FUTURE,ASK,3012.0,357
21:28:30,SP-FUTURE,BID,3064.0,834
21:28:31,ESX-FUTURE,ASK,3012.0,4
21:28:32,SP-FUTURE,ASK,3065.0,452
21:28:32,ESX-FUTURE,ASK,3012.0,1000
21:28:32,SP-FUTURE,BID,3065.0,983
21:28:33,ESX-FUTURE,BID,3012.0,30
21:28:33,SP-FUTURE,ASK,3065.0,48
21:28:34,ESX-FUTURE,BID,3012.0,111
21:28:34,SP-FUTURE,BID,3065.0,960
21:28:35,ESX-FUTURE,ASK,3012.0,3
21:28:35,ESX-FUTURE,ASK,3012.0,7
21:28:36,ESX-FUTURE,ASK,3012.0,21
21:28:37,SP-FUTURE,ASK,3065.0,74
21:28:37,ESX-FUTURE,BID,3012.0,41
21:28:37,SP-FUTURE,BID,3065.0,866
21:28:38,SP-FUTURE,ASK,3065.0,130
21:28:38,ESX-FUTURE,BID,3011.0,161
21:28:39,ESX-FUTURE,ASK,3012.0,1328
21:28:39,SP-FUTURE,BID,3066.0,316
21:28:40,SP-FUTURE,BID,3066.0,330
21:28:40,ESX-FUTURE,BID,3011.0,31
21:28:42,SP-FUTURE,BID,3066.0,241
21:28:42,ESX-FUTURE,BID,3011.0,610
21:28:43,SP-FUTURE,BID,3065.0,820
21:28:44,ESX-FUTURE,BID,3010.0,230
21:28:44,ESX-FUTURE,BID,3010.0,1182
21:28:45,ESX-FUTURE,BID,3010.0,711
21:28:45,SP-FUTURE,ASK,3065.0,246
21:28:46,ESX-FUTURE,BID,3011.0,313
21:28:46,SP-FUTURE,BID,3065.0,479
21:28:47,SP-FUTURE,BID,3065.0,601
21:28:47,ESX-FUTURE,BID,3010.0,17
21:28:48,SP-FUTURE,BID,3065.0,115
21:28:48,ESX-FUTURE,BID,3010.0,577
21:28:49,SP-FUTURE,BID,3065.0,212
21:28:49,ESX-FUTURE,BID,3010.0,218
21:28:50,ESX-FUTURE,BID,3010.0,1027
21:28:50,SP-FUTURE,BID,3064.0,97
21:28:51,SP-FUTURE,ASK,3065.0,748
21:28:51,SP-FUTURE,BID,3064.0,62
21:28:51,ESX-FUTURE,ASK,3010.0,102
21:28:52,ESX-FUTURE,ASK,3010.0,220
21:28:52,SP-FUTURE,BID,3064.0,3
21:28:53,SP-FUTURE,BID,3064.0,609
21:28:53,ESX-FUTURE,BID,3010.0,101
21:28:54,SP-FUTURE,ASK,3065.0,188
21:28:55,ESX-FUTURE,BID,3010.0,332
21:28:55,SP-FUTURE,ASK,3064.0,429
21:28:56,ESX-FUTURE,BID,3010.0,225
21:28:56,SP-FUTURE,ASK,3064.0,233
21:28:57,SP-FUTURE,ASK,3064.0,310
21:28:58,SP-FUTURE,BID,3064.0,425
21:28:58,ESX-FUTURE,BID,3010.0,97
21:28:58,SP-FUTURE,ASK,3064.0,27
21:28:59,SP-FUTURE,BID,3064.0,178
21:29:00,ESX-FUTURE,BID,3010.0,973
21:29:01,SP-FUTURE,BID,3064.0,146
21:29:01,ESX-FUTURE,ASK,3010.0,261
21:29:01,SP-FUTURE,ASK,3064.0,134
21:29:02,SP-FUTURE,ASK,3064.0,1258
21:29:02,SP-FUTURE,BID,3064.0,113
21:29:03,SP-FUTURE,ASK,3064.0,583
21:29:03,SP-FUTURE,ASK,3064.0,459
21:29:04,SP-FUTURE,BID,3064.0,12
21:29:04,ESX-FUTURE,BID,3010.0,173
21:29:04,SP-FUTURE,BID,3064.0,57
21:29:05,ESX-FUTURE,ASK,3010.0,139
21:29:06,SP-FUTURE,ASK,3064.0,1314
21:29:06,SP-FUTURE,ASK,3064.0,1145
21:29:06,ESX-FUTURE,BID,3011.0,13
21:29:07,SP-FUTURE,ASK,3064.0,1223
21:29:07,ESX-FUTURE,BID,3011.0,1250
21:29:07,SP-FUTURE,BID,3063.0,125
21:29:08,ESX-FUTURE,BID,3011.0,13
21:29:09,SP-FUTURE,ASK,3064.0,1063
21:29:09,ESX-FUTURE,ASK,3012.0,938
21:29:10,SP-FUTURE,BID,3064.0,1223
21:29:10,SP-FUTURE,ASK,3064.0,32
21:29:11,SP-FUTURE,BID,3064.0,1008
21:29:11,ESX-FUTURE,BID,3012.0,294
21:29:11,ESX-FUTURE,BID,3012.0,1207
21:29:11,SP-FUTURE,ASK,3063.0,1410
21:29:12,SP-FUTURE,ASK,3063.0,85
21:29:12,ESX-FUTURE,ASK,3013.0,1047
21:29:12,SP-FUTURE,ASK,3063.0,1345
21:29:13,ESX-FUTURE,ASK,3014.0,375
21:29:13,ESX-FUTURE,ASK,3014.0,443
21:29:13,SP-FUTURE,ASK,3063.0,133
21:29:14,ESX-FUTURE,ASK,3014.0,866
21:29:14,SP-FUTURE,BID,3064.0,1236
21:29:15,ESX-FUTURE,BID,3013.0,1395
21:29:15,SP-FUTURE,ASK,3064.0,367
21:29:15,SP-FUTURE,ASK,3064.0,219
21:29:16,ESX-FUTURE,ASK,3013.0,189
21:29:16,SP-FUTURE,BID,3064.0,14
21:29:17,ESX-FUTURE,BID,3013.0,551
21:29:17,SP-FUTURE,ASK,3064.0,89
21:29:17,SP-FUTURE,ASK,3064.0,68
21:29:18,ESX-FUTURE,BID,3013.0,373
21:29:19,SP-FUTURE,BID,3063.0,1706
21:29:19,ESX-FUTURE,ASK,3012.0,69
21:29:20,ESX-FUTURE,BID,3012.0,610
21:29:21,SP-FUTURE,ASK,3064.0,618
21:29:21,ESX-FUTURE,ASK,3012.0,344
21:29:21,SP-FUTURE,BID,3064.0,6
21:29:21,ESX-FUTURE,ASK,3012.0,382
21:29:22,SP-FUTURE,ASK,3064.0,373
21:29:22,SP-FUTURE,ASK,3064.0,395
21:29:23,ESX-FUTURE,BID,3012.0,191
21:29:23,SP-FUTURE,ASK,3064.0,1896
21:29:24,ESX-FUTURE,ASK,3014.0,196
21:29:24,SP-FUTURE,ASK,3064.0,248
21:29:24,SP-FUTURE,ASK,3064.0,992
21:29:25,ESX-FUTURE,BID,3015.0,75
21:29:26,SP-FUTURE,BID,3064.0,651
21:29:27,ESX-FUTURE,BID,3015.0,345
21:29:27,SP-FUTURE,BID,3064.0,25
21:29:27,SP-FUTURE,ASK,3064.0,259
21:29:28,ESX-FUTURE,BID,3015.0,815
21:29:29,SP-FUTURE,BID,3063.0,606
21:29:29,SP-FUTURE,BID,3063.0,17
21:29:29,SP-FUTURE,ASK,3063.0,427
21:29:30,SP-FUTURE,ASK,3063.0,1796
21:29:30,SP-FUTURE,ASK,3063.0,39
21:29:30,ESX-FUTURE,ASK,3017.0,2091
21:29:30,SP-FUTURE,ASK,3064.0,1011
21:29:31,ESX-FUTURE,BID,3017.0,187
21:29:31,SP-FUTURE,ASK,3064.0,772
21:29:33,ESX-FUTURE,BID,3018.0,357
21:29:33,SP-FUTURE,ASK,3064.0,201
21:29:34,SP-FUTURE,BID,3064.0,642
21:29:34,ESX-FUTURE,ASK,3018.0,393
21:29:35,SP-FUTURE,BID,3064.0,914
21:29:35,ESX-FUTURE,ASK,3018.0,1997
21:29:35,SP-FUTURE,BID,3066.0,37
21:29:36,ESX-FUTURE,ASK,3018.0,491
21:29:36,SP-FUTURE,ASK,3066.0,289
21:29:37,ESX-FUTURE,BID,3018.0,1107
21:29:37,SP-FUTURE,BID,3065.0,814
21:29:38,SP-FUTURE,BID,3065.0,1450
21:29:38,ESX-FUTURE,BID,3017.0,616
21:29:39,SP-FUTURE,BID,3065.0,9
21:29:39,ESX-FUTURE,BID,3017.0,852
21:29:40,SP-FUTURE,BID,3065.0,885
21:29:40,ESX-FUTURE,BID,3017.0,696
21:29:41,SP-FUTURE,ASK,3065.0,15
21:29:41,ESX-FUTURE,BID,3017.0,1355
21:29:41,ESX-FUTURE,BID,3017.0,248
21:29:42,ESX-FUTURE,ASK,3017.0,271
21:29:42,SP-FUTURE,ASK,3064.0,466
21:29:43,ESX-FUTURE,ASK,3017.0,330
21:29:43,SP-FUTURE,BID,3064.0,178
21:29:44,ESX-FUTURE,ASK,3017.0,123
21:29:44,SP-FUTURE,ASK,3064.0,99
21:29:45,ESX-FUTURE,ASK,3017.0,162
21:29:45,ESX-FUTURE,ASK,3017.0,214
21:29:45,SP-FUTURE,BID,3064.0,360
21:29:46,ESX-FUTURE,ASK,3017.0,2116
21:29:46,SP-FUTURE,ASK,3066.0,134
21:29:47,ESX-FUTURE,ASK,3017.0,1938
21:29:47,SP-FUTURE,ASK,3069.0,318
21:29:49,ESX-FUTURE,ASK,3017.0,259
21:29:49,SP-FUTURE,ASK,3069.0,381
21:29:49,SP-FUTURE,ASK,3069.0,819
21:29:50,ESX-FUTURE,ASK,3017.0,373
21:29:50,SP-FUTURE,ASK,3069.0,382
21:29:51,ESX-FUTURE,BID,3017.0,868
21:29:52,ESX-FUTURE,BID,3017.0,252
21:29:53,SP-FUTURE,ASK,3068.0,3
21:29:54,SP-FUTURE,ASK,3068.0,1
21:29:54,ESX-FUTURE,ASK,3017.0,47
21:29:54,SP-FUTURE,BID,3068.0,374
21:29:55,ESX-FUTURE,ASK,3017.0,1045
21:29:55,SP-FUTURE,BID,3069.0,62
21:29:56,SP-FUTURE,BID,3069.0,680
21:29:56,ESX-FUTURE,BID,3017.0,290
21:29:57,ESX-FUTURE,ASK,3017.0,865
21:29:57,ESX-FUTURE,ASK,3017.0,1711
21:29:57,SP-FUTURE,BID,3070.0,413
21:29:58,SP-FUTURE,BID,3070.0,78
21:29:58,ESX-FUTURE,BID,3016.0,220
21:29:59,SP-FUTURE,ASK,3070.0,751
21:29:59,ESX-FUTURE,BID,3016.0,793
21:30:00,ESX-FUTURE,ASK,3017.0,653
21:30:00,ESX-FUTURE,ASK,3017.0,418
21:30:00,SP-FUTURE,ASK,3071.0,1487
21:30:00,SP-FUTURE,ASK,3071.0,252
21:30:01,SP-FUTURE,ASK,3071.0,662
21:30:02,ESX-FUTURE,ASK,3018.0,391
21:30:03,SP-FUTURE,BID,3070.0,228
21:30:03,ESX-FUTURE,ASK,3017.0,12
21:30:04,ESX-FUTURE,BID,3017.0,456
21:30:05,SP-FUTURE,ASK,3071.0,164
21:30:06,SP-FUTURE,BID,3070.0,60
21:30:06,ESX-FUTURE,BID,3017.0,2
21:30:06,SP-FUTURE,ASK,3071.0,1369
21:30:06,SP-FUTURE,ASK,3071.0,1195
21:30:07,ESX-FUTURE,BID,3019.0,123
21:30:07,SP-FUTURE,ASK,3071.0,5
21:30:08,SP-FUTURE,ASK,3071.0,342
21:30:09,ESX-FUTURE,BID,3019.0,106
21:30:09,SP-FUTURE,BID,3070.0,12
21:30:10,SP-FUTURE,BID,3070.0,68
21:30:10,ESX-FUTURE,ASK,3020.0,824
21:30:11,ESX-FUTURE,BID,3019.0,393
21:30:11,SP-FUTURE,BID,3070.0,791
21:30:11,ESX-FUTURE,BID,3019.0,149
21:30:11,ESX-FUTURE,ASK,3019.0,924
21:30:11,SP-FUTURE,ASK,3071.0,884
21:30:12,SP-FUTURE,BID,3070.0,322
21:30:12,ESX-FUTURE,ASK,3020.0,79
21:30:14,SP-FUTURE,ASK,3071.0,790
21:30:14,ESX-FUTURE,BID,3020.0,1201
21:30:15,ESX-FUTURE,BID,3020.0,1896
21:30:15,SP-FUTURE,ASK,3070.0,460
21:30:16,ESX-FUTURE,ASK,3020.0,406
21:30:17,SP-FUTURE,BID,3070.0,475
21:30:18,ESX-FUTURE,BID,3020.0,7
21:30:18,SP-FUTURE,ASK,3070.0,893
21:30:19,ESX-FUTURE,BID,3020.0,1045
21:30:20,SP-FUTURE,BID,3070.0,422
21:30:20,ESX-FUTURE,ASK,3020.0,2
21:30:20,SP-FUTURE,BID,3070.0,170
21:30:22,ESX-FUTURE,BID,3020.0,2299
21:30:22,SP-FUTURE,ASK,3067.0,1632
21:30:23,SP-FUTURE,ASK,3067.0,1695
21:30:23,ESX-FUTURE,BID,3024.0,318
21:30:23,SP-FUTURE,ASK,3067.0,861
21:30:23,ESX-FUTURE,BID,3024.0,6
21:30:24,ESX-FUTURE,BID,3024.0,64
21:30:24,SP-FUTURE,BID,3067.0,26
21:30:25,ESX-FUTURE,BID,3024.0,1
21:30:25,SP-FUTURE,BID,3067.0,81
21:30:26,ESX-FUTURE,BID,3024.0,1711
21:30:26,SP-FUTURE,ASK,3067.0,42
21:30:27,ESX-FUTURE,BID,3024.0,103
21:30:27,ESX-FUTURE,BID,3024.0,160
21:30:27,SP-FUTURE,BID,3067.0,1300
21:30:29,SP-FUTURE,ASK,3067.0,70
21:30:29,ESX-FUTURE,ASK,3024.0,784
21:30:29,SP-FUTURE,ASK,3067.0,936
21:30:29,ESX-FUTURE,ASK,3024.0,299
21:30:30,ESX-FUTURE,ASK,3024.0,599
21:30:31,SP-FUTURE,ASK,3068.0,544
21:30:31,ESX-FUTURE,BID,3024.0,2305
21:30:32,SP-FUTURE,BID,3067.0,199
21:30:33,SP-FUTURE,ASK,3067.0,1256
21:30:33,ESX-FUTURE,ASK,3025.0,472
21:30:34,SP-FUTURE,ASK,3067.0,472
21:30:35,SP-FUTURE,ASK,3067.0,250
21:30:35,ESX-FUTURE,BID,3025.0,241
21:30:35,ESX-FUTURE,BID,3025.0,686
21:30:36,SP-FUTURE,BID,3067.0,41
21:30:36,SP-FUTURE,ASK,3067.0,490
21:30:37,ESX-FUTURE,BID,3025.0,441
21:30:38,SP-FUTURE,BID,3066.0,387
21:30:39,ESX-FUTURE,ASK,3025.0,882
21:30:39,SP-FUTURE,ASK,3067.0,371
21:30:39,ESX-FUTURE,ASK,3026.0,591
21:30:40,SP-FUTURE,BID,3067.0,1632
21:30:40,ESX-FUTURE,ASK,3024.0,21
21:30:42,ESX-FUTURE,ASK,3024.0,577
21:30:42,SP-FUTURE,BID,3067.0,815
21:30:43,ESX-FUTURE,BID,3023.0,131
21:30:43,ESX-FUTURE,ASK,3024.0,722
21:30:43,SP-FUTURE,BID,3067.0,46
21:30:44,ESX-FUTURE,BID,3023.0,454
21:30:45,SP-FUTURE,BID,3067.0,1257
